"I/System.out( 3961): URLConn","14","<com.c.a.b.d.a: java.io.InputStream b(java.lang.String,java.lang.Object)>","$r4 = virtualinvoke $r3.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://cdn2.allevents.in/thumbs/thumb5a62adc181ba3.png","false","70884","public, max-age=31536000","Sun, 14 Apr 2019 05:07:40 GMT","Not found","__cfduid=d331cd7a83dd24663588f7f486fad32801523682460; expires=Sun, 14-Apr-19 05:07:40 GMT; path=/; domain=.allevents.in; HttpOnly"
"I/System.out( 3961): URLConn","15","<io.branch.referral.y: io.branch.referral.as a(org.json.JSONObject,java.lang.String,java.lang.String,int,int,boolean,io.branch.referral.o)>","$r23 = virtualinvoke $r17.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://api.branch.io/v1/close","true","2","Not found","Not found","Not found","Not found"
"I/System.out( 3961): URLConn","16","<com.android.volley.toolbox.i: org.apache.http.HttpEntity a(java.net.HttpURLConnection)>","$r1 = virtualinvoke $r0.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://allevents.in/api/index.php/events/q","true","Not found","max-age=300","Not found","Not found","__cfduid=d82eab379eb725bc399268929b17432f21523682460; expires=Sun, 14-Apr-19 05:07:40 GMT; path=/; domain=.allevents.in; HttpOnly"
"I/System.out( 3961): URLConn","17","<com.c.a.b.d.a: java.io.InputStream b(java.lang.String,java.lang.Object)>","$r4 = virtualinvoke $r3.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://cdn-az.allevents.in/banners/400246041e8826dcb6254449b6ed427d-rimg-w200-h200-gmir.jpg","false","11888","public, max-age=691200","Sun, 22 Apr 2018 05:07:41 GMT","Not found","__cfduid=df31f81650427b2d01ec50622ed10b8171523682460; expires=Sun, 14-Apr-19 05:07:40 GMT; path=/; domain=.allevents.in; HttpOnly"
"I/System.out( 3961): URLConn","18","<com.c.a.b.d.a: java.io.InputStream b(java.lang.String,java.lang.Object)>","$r4 = virtualinvoke $r3.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://cdn-az.allevents.in/banners/400246041e8826dcb6254449b6ed427d-rimg-w200-h200-gmir.jpg","false","11888","public, max-age=691200","Sun, 22 Apr 2018 05:07:41 GMT","Not found","__cfduid=d101fe4871f193ff13bac3009a9fabb811523682461; expires=Sun, 14-Apr-19 05:07:41 GMT; path=/; domain=.allevents.in; HttpOnly"
"I/System.out( 3961): URLConn","19","<com.onesignal.aq: void b(java.lang.String,java.lang.String,org.json.JSONObject,com.onesignal.aq$a)>","$r13 = virtualinvoke $r10.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://onesignal.com/api/v1/players","true","Not found","max-age=0, private, must-revalidate","Not found","Not found","__cfduid=df442475f6d872e77592b0d23b553bd5d1523682464; expires=Sun, 14-Apr-19 05:07:44 GMT; path=/; domain=.onesignal.com; HttpOnly"
"I/System.out( 4228): URLConn","0","<c.a.a.a.a.e.d: java.io.InputStream g()>","$r2 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://settings.crashlytics.com/spi/v2/platforms/android/apps/com.me.events.near/settings?instance=2ce25955e40ddadaf3e26aac0a8882123e422f89&source=1&build_version=20&icon_hash=9d495365ec142f50ae8cf65a7e4c08e78b4bb51c&display_version=2.0","false","Not found","Not found","Not found","Not found","Not found"
"I/System.out( 4228): OkHttpP","1","<okhttp3.logging.HttpLoggingInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r7 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r6)","http://188.166.44.112:3001/events?lat=35.71659&lng=139.7259817&distance=5000&sort=distance&accessToken=1255476167804430|36TV0dKGideOxZ0kWDhQ0KGXXCg","GET","[3212]","[]","[]","[]","[]",""
"I/System.out( 4228): OkHttpP","2","<okhttp3.RealCall: okhttp3.Response getResponseWithInterceptorChain(boolean)>","$r3 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r2)","http://188.166.44.112:3001/events?lat=35.71659&lng=139.7259817&distance=5000&sort=distance&accessToken=1255476167804430|36TV0dKGideOxZ0kWDhQ0KGXXCg","GET","[3212]","[]","[]","[]","[]",""
"I/System.out( 4228): OkHttpP","3","<okhttp3.logging.HttpLoggingInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r7 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r6)","http://188.166.44.112:3001/events?lat=35.71659&lng=139.7259817&distance=5000&sort=distance&accessToken=1255476167804430|36TV0dKGideOxZ0kWDhQ0KGXXCg","GET","[3212]","[]","[]","[]","[]",""
"I/System.out( 4228): OkHttpP","4","<okhttp3.RealCall: okhttp3.Response getResponseWithInterceptorChain(boolean)>","$r3 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r2)","http://188.166.44.112:3001/events?lat=35.71659&lng=139.7259817&distance=5000&sort=distance&accessToken=1255476167804430|36TV0dKGideOxZ0kWDhQ0KGXXCg","GET","[3212]","[]","[]","[]","[]",""
"I/System.out( 4228): OkHttpP","5","<okhttp3.logging.HttpLoggingInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r7 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r6)","http://188.166.44.112:3001/events?lat=35.71659&lng=139.7259817&distance=5000&sort=distance&accessToken=1255476167804430|36TV0dKGideOxZ0kWDhQ0KGXXCg","GET","[3212]","[]","[]","[]","[]",""
"I/System.out( 4228): OkHttpP","6","<okhttp3.RealCall: okhttp3.Response getResponseWithInterceptorChain(boolean)>","$r3 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r2)","http://188.166.44.112:3001/events?lat=35.71659&lng=139.7259817&distance=5000&sort=distance&accessToken=1255476167804430|36TV0dKGideOxZ0kWDhQ0KGXXCg","GET","[3212]","[]","[]","[]","[]",""
"I/System.out( 4228): OkHttpP","7","<okhttp3.logging.HttpLoggingInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r7 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r6)","http://188.166.44.112:3001/events?lat=35.71659&lng=139.7259817&distance=5000&sort=distance&accessToken=1255476167804430|36TV0dKGideOxZ0kWDhQ0KGXXCg","GET","[3212]","[]","[]","[]","[]",""
"I/System.out( 4228): OkHttpP","8","<okhttp3.RealCall: okhttp3.Response getResponseWithInterceptorChain(boolean)>","$r3 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r2)","http://188.166.44.112:3001/events?lat=35.71659&lng=139.7259817&distance=5000&sort=distance&accessToken=1255476167804430|36TV0dKGideOxZ0kWDhQ0KGXXCg","GET","[3212]","[]","[]","[]","[]",""
"I/System.out( 4228): OkHttpP","9","<okhttp3.logging.HttpLoggingInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r7 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r6)","http://188.166.44.112:3001/events?lat=35.71659&lng=139.7259817&distance=5000&sort=distance&accessToken=1255476167804430|36TV0dKGideOxZ0kWDhQ0KGXXCg","GET","[3212]","[]","[]","[]","[]",""
"I/System.out( 4228): OkHttpP","10","<okhttp3.RealCall: okhttp3.Response getResponseWithInterceptorChain(boolean)>","$r3 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r2)","http://188.166.44.112:3001/events?lat=35.71659&lng=139.7259817&distance=5000&sort=distance&accessToken=1255476167804430|36TV0dKGideOxZ0kWDhQ0KGXXCg","GET","[3212]","[]","[]","[]","[]",""
"I/System.out( 4228): OkHttpP","11","<okhttp3.logging.HttpLoggingInterceptor: okhttp3.Response intercept(okhttp3.Interceptor$Chain)>","$r7 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r6)","http://188.166.44.112:3001/events?lat=35.71659&lng=139.7259817&distance=5000&sort=distance&accessToken=1255476167804430|36TV0dKGideOxZ0kWDhQ0KGXXCg","GET","[3212]","[]","[]","[]","[]",""
"I/System.out( 4228): OkHttpP","12","<okhttp3.RealCall: okhttp3.Response getResponseWithInterceptorChain(boolean)>","$r3 = interfaceinvoke $r1.<okhttp3.Interceptor$Chain: okhttp3.Response proceed(okhttp3.Request)>($r2)","http://188.166.44.112:3001/events?lat=35.71659&lng=139.7259817&distance=5000&sort=distance&accessToken=1255476167804430|36TV0dKGideOxZ0kWDhQ0KGXXCg","GET","[3212]","[]","[]","[]","[]",""
"I/System.out( 4633): URLConn","0","<com.facebook.GraphResponse: java.util.List fromHttpConnection(java.net.HttpURLConnection,com.facebook.GraphRequestBatch)>","$r3 = virtualinvoke $r0.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://graph.facebook.com/v2.3/180400248789910?fields=supports_implicit_sdk_logging%2Cgdpv4_nux_content%2Cgdpv4_nux_enabled%2Candroid_dialog_configs%2Candroid_sdk_error_categories&format=json&sdk=android","false","Not found","private, no-cache, no-store, must-revalidate","Sat, 01 Jan 2000 00:00:00 GMT","Not found","Not found"
"I/System.out( 4937): URLConn","0","<com.startapp.android.publish.i.p: boolean a(android.content.Context,java.lang.String,java.util.Map,java.lang.StringBuilder)>","$r10 = virtualinvoke $r8.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://init.startappexchange.com/1.4/getadsmetadata?productId=210175026&os=android&sdkVersion=3.5.1&packageId=com.proj.minecraftanimeskins&model=SM-G9350&manufacturer=samsung&deviceVersion=19&locale=ja_US&inputLangs=en_US&isp=31016&ispName=T-Mobile&netOper=UiszMTs%3D%0A&ssid=MlcuRzQjMSk%3D%0A&bssid=IFk5RT0qNSlRIjotPzQkVkU%3D%0A&wfScanRes=NnNxZWlDV1AvNjsmNz0uKRU%2FKjYtNS4rWz02MCM%2BJDVFMT4pLTA7JV8hJT0xIywz%0A&grid=WIFI&silev=e106&cellSignalLevel=e106&wifiSignalLevel=e106&wifiRssiLevel=e106&outsource=true&width=720&height=1280&density=1.5&sdkId=3&clientSessionId=3b76d278-2ab2-4463-85fa-88c98ef681bc&appVersion=1.0&appCode=1&totalSessions=0&daysSinceFirstSession=0&payingUser=false&paidAmount=0.0&reason=LAUNCH&apkHash=EC59942F07412CAAF6209BC41CB4DD19489C646ED237066303771A8E5F1B48F0","false","Not found","max-age=0, no-cache, no-store","Sat, 14 Apr 2018 05:12:56 GMT","Not found","METADATA_PROFILE_ID=""; Domain=.startappexchange.com; Path=/"
"I/System.out( 4937): URLConn","1","<com.startapp.android.publish.i.p: boolean a(android.content.Context,java.lang.String,java.util.Map,java.lang.StringBuilder)>","$r10 = virtualinvoke $r8.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://www.startappexchange.com/1.4/trackdownload?productId=210175026&os=android&sdkVersion=3.5.1&packageId=com.proj.minecraftanimeskins&userAdvertisingId=73ebbf1f-6d54-4944-bef3-a8c0b54838e4&advertisingIdSource=DEVICE&model=SM-G9350&manufacturer=samsung&deviceVersion=19&locale=ja_US&inputLangs=en_US&isp=31016&ispName=T-Mobile&netOper=UiszMTs%3D%0A&ssid=MlcuRzQjMSk%3D%0A&bssid=IFk5RT0qNSlRIjotPzQkVkU%3D%0A&wfScanRes=NnNxZWlDV1AvNjsmNz0uKRU%2FKjYtNS4rWz02MCM%2BJDVFMT4pLTA7JV8hJT0xIywz%0A&grid=WIFI&silev=e106&cellSignalLevel=e106&wifiSignalLevel=e106&wifiRssiLevel=e106&outsource=true&width=720&height=1280&density=1.5&sdkId=3&clientSessionId=3b76d278-2ab2-4463-85fa-88c98ef681bc&appVersion=1.0&appCode=1&placement=INAPP_DOWNLOAD","false","Not found","max-age=0, no-cache, no-store","Sat, 14 Apr 2018 05:12:56 GMT","Not found","JSESSIONID=D6F9FEC1DFE570D106F5D5F2831B21E5; Path=/; HttpOnly"
"I/System.out( 4937): URLConn","2","<com.a.a.d.a.f: java.io.InputStream a(java.net.HttpURLConnection)>","$r3 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://devios.mobi/guides_res/ANDROIDILIUHA/ANIME/SKINS/i-am-addicted-to-anime-8133206.png","false","1137","Not found","Not found","Not found","Not found"
"I/System.out( 4937): URLConn","3","<com.startapp.android.publish.i.h: android.graphics.Bitmap a(java.lang.String)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://info.static.startappservice.com/InApp/resources/info_s.png","false","1287","Not found","Not found","Not found","Not found"
"I/System.out( 4937): URLConn","4","<com.startapp.android.publish.i.h: android.graphics.Bitmap a(java.lang.String)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://info.static.startappservice.com/InApp/resources/info_l.png","false","1287","Not found","Not found","Not found","Not found"
"I/System.out( 4937): URLConn","5","<com.startapp.android.publish.i.h: android.graphics.Bitmap a(java.lang.String)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://info.static.startappservice.com/InApp/resources/info_ex_s.png","false","3632","Not found","Not found","Not found","Not found"
"I/System.out( 4937): URLConn","6","<com.startapp.android.publish.i.h: android.graphics.Bitmap a(java.lang.String)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://info.static.startappservice.com/InApp/resources/info_ex_l.png","false","3632","Not found","Not found","Not found","Not found"
"I/System.out( 4937): URLConn","7","<com.a.a.d.a.f: java.io.InputStream a(java.net.HttpURLConnection)>","$r3 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://devios.mobi/guides_res/ANDROIDILIUHA/ANIME/SKINS/derp-anime-eyes-8070101.png","false","576","Not found","Not found","Not found","Not found"
"I/System.out( 4937): URLConn","8","<com.a.a.d.a.f: java.io.InputStream a(java.net.HttpURLConnection)>","$r3 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://devios.mobi/guides_res/ANDROIDILIUHA/ANIME/SKINS/skin_20150328171439190363both.png","false","527","Not found","Not found","Not found","Not found"
"I/System.out( 4937): URLConn","9","<com.startapp.android.publish.i.p: boolean a(android.content.Context,java.lang.String,java.util.Map,java.lang.StringBuilder)>","$r10 = virtualinvoke $r8.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://req.startappservice.com/1.4/gethtmlad?productId=210175026&os=android&sdkVersion=3.5.1&packageId=com.proj.minecraftanimeskins&userAdvertisingId=73ebbf1f-6d54-4944-bef3-a8c0b54838e4&advertisingIdSource=DEVICE&model=SM-G9350&manufacturer=samsung&deviceVersion=19&locale=ja_US&inputLangs=en_US&isp=31016&ispName=T-Mobile&netOper=UiszMTs%3D%0A&ssid=MlcuRzQjMSk%3D%0A&bssid=IFk5RT0qNSlRIjotPzQkVkU%3D%0A&wfScanRes=NnNxZWlDV1AvNjsmNz0uKRU%2FKjYtNS4rWz02MCM%2BJDVFMT4pLTA7JV8hJT0xIywz%0A&grid=WIFI&silev=4&cellSignalLevel=e106&wifiSignalLevel=4&wifiRssiLevel=-55&outsource=true&width=480&height=728&density=1.5&sdkId=3&clientSessionId=3b76d278-2ab2-4463-85fa-88c98ef681bc&appVersion=1.0&appCode=1&placement=INAPP_BANNER&testMode=false&adsNumber=10&packageExclude=com.proj.minecraftanimeskins&offset=0&engInclude=true&twoClicks=true&video=ENABLED&timeSinceSessionStart=597&adsDisplayed=0&hardwareAccelerated=true&dts=true&videoMode=INTERSTITIAL&downloadingMode=CACHE&contentAd=false&ts=1523682776627&afh=YRJKsvpWjWn47L5dftiIVA&token=1523682776576-4-H4sIAAAAAAAAADMwGIzAiDa6yDOWysBwIC0fFCEwCoYEIDGtWBCpbkDT*2ABJvilR8OIRmDwln_D12WUAWKLhcEIiMmGwzXeyAQAsdHRR1AKAAA%23","false","Not found","Not found","Not found","Not found","JSESSIONID=3E5EF0AFA43F5246FC351A9A6CD9F4F2; Path=/; HttpOnly"
"I/System.out( 4937): URLConn","10","<com.startapp.android.publish.i.p: boolean a(android.content.Context,java.lang.String,java.util.Map,java.lang.StringBuilder)>","$r10 = virtualinvoke $r8.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://req.startappservice.com/1.4/gethtmlad?productId=210175026&os=android&sdkVersion=3.5.1&packageId=com.proj.minecraftanimeskins&userAdvertisingId=73ebbf1f-6d54-4944-bef3-a8c0b54838e4&advertisingIdSource=DEVICE&model=SM-G9350&manufacturer=samsung&deviceVersion=19&locale=ja_US&inputLangs=en_US&isp=31016&ispName=T-Mobile&netOper=UiszMTs%3D%0A&ssid=MlcuRzQjMSk%3D%0A&bssid=IFk5RT0qNSlRIjotPzQkVkU%3D%0A&wfScanRes=NnNxZWlDV1AvNjsmNz0uKRU%2FKjYtNS4rWz02MCM%2BJDVFMT4pLTA7JV8hJT0xIywz%0A&grid=WIFI&silev=4&cellSignalLevel=e106&wifiSignalLevel=4&wifiRssiLevel=-55&outsource=true&width=480&height=778&density=1.5&sdkId=3&clientSessionId=3b76d278-2ab2-4463-85fa-88c98ef681bc&appVersion=1.0&appCode=1&placement=INAPP_BANNER&testMode=false&adsNumber=10&packageExclude=com.proj.minecraftanimeskins&offset=0&engInclude=true&twoClicks=true&video=ENABLED&timeSinceSessionStart=596&adsDisplayed=0&hardwareAccelerated=true&dts=true&videoMode=INTERSTITIAL&downloadingMode=CACHE&contentAd=false&ts=1523682776626&afh=h2GI80mYq62A0S33NSUC0g&token=1523682776576-4-H4sIAAAAAAAAADMwGIzAiDa6yDOWysBwIC0fFCEwCoYEIDGtWBCpbkDT*2ABJvilR8OIRmDwln_D12WUAWKLhcEIiMmGwzXeyAQAsdHRR1AKAAA%23","false","Not found","Not found","Not found","Not found","JSESSIONID=AAC0DEA4795A7169AA2ADBD3FE7D9048; Path=/; HttpOnly"
"I/System.out( 4937): URLConn","11","<com.startapp.android.publish.i.p: boolean a(android.content.Context,java.lang.String,java.util.Map,java.lang.StringBuilder)>","$r10 = virtualinvoke $r8.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://req.startappservice.com/1.4/gethtmlad?productId=210175026&os=android&sdkVersion=3.5.1&packageId=com.proj.minecraftanimeskins&userAdvertisingId=73ebbf1f-6d54-4944-bef3-a8c0b54838e4&advertisingIdSource=DEVICE&model=SM-G9350&manufacturer=samsung&deviceVersion=19&locale=ja_US&inputLangs=en_US&isp=31016&ispName=T-Mobile&netOper=UiszMTs%3D%0A&ssid=MlcuRzQjMSk%3D%0A&bssid=IFk5RT0qNSlRIjotPzQkVkU%3D%0A&wfScanRes=NnNxZWlDV1AvNjsmNz0uKRU%2FKjYtNS4rWz02MCM%2BJDVFMT4pLTA7JV8hJT0xIywz%0A&grid=WIFI&silev=4&cellSignalLevel=e106&wifiSignalLevel=4&wifiRssiLevel=-55&outsource=true&width=720&height=1280&density=1.5&sdkId=3&clientSessionId=3b76d278-2ab2-4463-85fa-88c98ef681bc&appVersion=1.0&appCode=1&placement=INAPP_OVERLAY&testMode=false&adsNumber=1&packageExclude=com.proj.minecraftanimeskins&offset=0&engInclude=true&twoClicks=true&video=ENABLED&timeSinceSessionStart=595&adsDisplayed=0&hardwareAccelerated=true&dts=true&videoMode=INTERSTITIAL&downloadingMode=CACHE&contentAd=false&ts=1523682776627&afh=RApUM%2BVTcJuKSkPxonpfvw&token=1523682776576-4-H4sIAAAAAAAAADMwGIzAiDa6yDOWysBwIC0fFCEwCoYEIDGtWBCpbkDT*2ABJvilR8OIRmDwln_D12WUAWKLhcEIiMmGwzXeyAQAsdHRR1AKAAA%23","false","Not found","Not found","Not found","Not found","JSESSIONID=411A058A5BBFB78EC509454459856432; Path=/; HttpOnly"
